wandb: Detected [openai] in use.
wandb: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                
{'loss': 1.0202, 'grad_norm': 8.223404120347064, 'learning_rate': 0.0, 'epoch': 0.01}
[2026-01-21 01:21:44,713] [INFO] [torch_checkpoint_engine.py:33:commit] [Torch] Checkpoint global_step200 is ready now!
                                                 
{'loss': 0.5802, 'grad_norm': 1.139149225276884, 'learning_rate': 2.0351996073748713e-06, 'epoch': 2.21}
{'loss': 0.5663, 'grad_norm': 1.1764549793533288, 'learning_rate': 1.983818017619318e-06, 'epoch': 2.22}
{'loss': 0.6542, 'grad_norm': 1.2250521527531761, 'learning_rate': 1.932932356478168e-06, 'epoch': 2.23}
{'loss': 0.5677, 'grad_norm': 1.0723692294341745, 'learning_rate': 1.8825509907063328e-06, 'epoch': 2.24}
{'loss': 0.5891, 'grad_norm': 1.176211905212904, 'learning_rate': 1.8326822041411524e-06, 'epoch': 2.25}
{'loss': 0.5566, 'grad_norm': 1.113152787209998, 'learning_rate': 1.7833341963403312e-06, 'epoch': 2.26}
{'loss': 0.62, 'grad_norm': 1.2269192730870373, 'learning_rate': 1.7345150812337564e-06, 'epoch': 2.27}
{'loss': 0.6623, 'grad_norm': 1.308554228943912, 'learning_rate': 1.6862328857893856e-06, 'epoch': 2.29}
{'loss': 0.5431, 'grad_norm': 1.1899685768931465, 'learning_rate': 1.6384955486934157e-06, 'epoch': 2.3}
{'loss': 0.6159, 'grad_norm': 1.4660775036455984, 'learning_rate': 1.5913109190450033e-06, 'epoch': 2.31}
{'loss': 0.6053, 'grad_norm': 1.2147213321781933, 'learning_rate': 1.544686755065677e-06, 'epoch': 2.32}
{'loss': 0.6173, 'grad_norm': 1.2130469978020657, 'learning_rate': 1.4986307228237268e-06, 'epoch': 2.33}
{'loss': 0.6344, 'grad_norm': 1.1893574106439277, 'learning_rate': 1.4531503949737107e-06, 'epoch': 2.34}
{'loss': 0.5844, 'grad_norm': 1.2779404549297742, 'learning_rate': 1.4082532495113627e-06, 'epoch': 2.35}
{'loss': 0.5526, 'grad_norm': 1.0826487516326044, 'learning_rate': 1.3639466685440133e-06, 'epoch': 2.36}
{'loss': 0.6802, 'grad_norm': 1.2535739766771783, 'learning_rate': 1.3202379370768254e-06, 'epoch': 2.37}
{'loss': 0.6751, 'grad_norm': 1.1151679568717843, 'learning_rate': 1.2771342418149658e-06, 'epoch': 2.38}
{'loss': 0.5744, 'grad_norm': 1.0444235244138578, 'learning_rate': 1.234642669981946e-06, 'epoch': 2.4}
{'loss': 0.5621, 'grad_norm': 1.1074323659161602, 'learning_rate': 1.1927702081543279e-06, 'epoch': 2.41}
{'loss': 0.4724, 'grad_norm': 0.9200847979806313, 'learning_rate': 1.1515237411129698e-06, 'epoch': 2.42}
{'loss': 0.5152, 'grad_norm': 1.0554448616167615, 'learning_rate': 1.1109100507110133e-06, 'epoch': 2.43}
{'loss': 0.5558, 'grad_norm': 1.140622001574295, 'learning_rate': 1.0709358147587883e-06, 'epoch': 2.44}
{'loss': 0.5294, 'grad_norm': 1.1386743374040593, 'learning_rate': 1.031607605925839e-06, 'epoch': 2.45}
{'loss': 0.6469, 'grad_norm': 1.179896830344036, 'learning_rate': 9.929318906602176e-07, 'epoch': 2.46}
{'loss': 0.5354, 'grad_norm': 0.9860104411775696, 'learning_rate': 9.549150281252633e-07, 'epoch': 2.47}
{'loss': 0.567, 'grad_norm': 0.9686669659576722, 'learning_rate': 9.175632691540065e-07, 'epoch': 2.48}
{'loss': 0.5852, 'grad_norm': 1.1237690136228615, 'learning_rate': 8.808827552213917e-07, 'epoch': 2.49}
{'loss': 0.6046, 'grad_norm': 1.0068000898850757, 'learning_rate': 8.448795174344803e-07, 'epoch': 2.51}
{'loss': 0.6013, 'grad_norm': 1.095289327927429, 'learning_rate': 8.095594755407971e-07, 'epoch': 2.52}
{'loss': 0.6246, 'grad_norm': 1.3018792637295635, 'learning_rate': 7.749284369549954e-07, 'epoch': 2.53}
{'loss': 0.6216, 'grad_norm': 1.1976235213178, 'learning_rate': 7.409920958039795e-07, 'epoch': 2.54}
{'loss': 0.6616, 'grad_norm': 1.2292779587766653, 'learning_rate': 7.077560319906696e-07, 'epoch': 2.55}
{'loss': 0.5868, 'grad_norm': 1.1383306255494288, 'learning_rate': 6.752257102765325e-07, 'epoch': 2.56}
{'loss': 0.6218, 'grad_norm': 1.0023190127699468, 'learning_rate': 6.43406479383053e-07, 'epoch': 2.57}
{'loss': 0.564, 'grad_norm': 1.1486918620950946, 'learning_rate': 6.12303571112286e-07, 'epoch': 2.58}
{'loss': 0.6153, 'grad_norm': 1.3127067345104084, 'learning_rate': 5.819220994866237e-07, 'epoch': 2.59}
{'loss': 0.5921, 'grad_norm': 1.2053743123850436, 'learning_rate': 5.522670599079416e-07, 'epoch': 2.6}
{'loss': 0.6437, 'grad_norm': 1.268622477897979, 'learning_rate': 5.233433283362349e-07, 'epoch': 2.62}
{'loss': 0.5163, 'grad_norm': 1.083638994017259, 'learning_rate': 4.951556604879049e-07, 'epoch': 2.63}
{'loss': 0.6102, 'grad_norm': 1.1963768714310217, 'learning_rate': 4.677086910538092e-07, 'epoch': 2.64}
{'loss': 0.6501, 'grad_norm': 1.3213629970337495, 'learning_rate': 4.410069329372152e-07, 'epoch': 2.65}
{'loss': 0.6385, 'grad_norm': 1.1580177258654714, 'learning_rate': 4.150547765117746e-07, 'epoch': 2.66}
{'loss': 0.504, 'grad_norm': 1.1048223425241908, 'learning_rate': 3.8985648889964755e-07, 'epoch': 2.67}
{'loss': 0.6536, 'grad_norm': 1.3047989234378539, 'learning_rate': 3.6541621326989183e-07, 'epoch': 2.68}
{'loss': 0.6664, 'grad_norm': 1.2670676735868915, 'learning_rate': 3.417379681572297e-07, 'epoch': 2.69}
{'loss': 0.5177, 'grad_norm': 1.1164571206806984, 'learning_rate': 3.18825646801314e-07, 'epoch': 2.7}
{'loss': 0.5387, 'grad_norm': 1.156629125583298, 'learning_rate': 2.966830165065876e-07, 'epoch': 2.71}
{'loss': 0.5308, 'grad_norm': 1.1215101717558529, 'learning_rate': 2.7531371802285436e-07, 'epoch': 2.73}
{'loss': 0.5465, 'grad_norm': 1.075060599705712, 'learning_rate': 2.547212649466568e-07, 'epoch': 2.74}
{'loss': 0.6731, 'grad_norm': 1.2863422001756641, 'learning_rate': 2.3490904314356412e-07, 'epoch': 2.75}
{'loss': 0.6738, 'grad_norm': 1.1570487054661276, 'learning_rate': 2.1588031019145638e-07, 'epoch': 2.76}
{'loss': 0.5472, 'grad_norm': 1.210852653871358, 'learning_rate': 1.9763819484490353e-07, 'epoch': 2.77}
{'loss': 0.5519, 'grad_norm': 1.1302241937949684, 'learning_rate': 1.801856965207338e-07, 'epoch': 2.78}
{'loss': 0.5621, 'grad_norm': 1.037799840947417, 'learning_rate': 1.6352568480485277e-07, 'epoch': 2.79}
{'loss': 0.6998, 'grad_norm': 1.1947920363173392, 'learning_rate': 1.4766089898042678e-07, 'epoch': 2.8}
{'loss': 0.6111, 'grad_norm': 1.3811339425247156, 'learning_rate': 1.3259394757747678e-07, 'epoch': 2.81}
{'loss': 0.6011, 'grad_norm': 1.1675316611217181, 'learning_rate': 1.1832730794397951e-07, 'epoch': 2.82}
{'loss': 0.6061, 'grad_norm': 1.1077112166901375, 'learning_rate': 1.0486332583853565e-07, 'epoch': 2.84}
{'loss': 0.6675, 'grad_norm': 1.1665133427355063, 'learning_rate': 9.22042150446728e-08, 'epoch': 2.85}
{'loss': 0.5518, 'grad_norm': 1.1693730399196833, 'learning_rate': 8.035205700685167e-08, 'epoch': 2.86}
{'loss': 0.5567, 'grad_norm': 1.1128962617823877, 'learning_rate': 6.930880048822531e-08, 'epoch': 2.87}
{'loss': 0.5961, 'grad_norm': 1.2664820453397636, 'learning_rate': 5.907626125022159e-08, 'epoch': 2.88}
{'loss': 0.6487, 'grad_norm': 1.314241136591964, 'learning_rate': 4.9656121753990924e-08, 'epoch': 2.89}
{'loss': 0.5083, 'grad_norm': 1.0280958216006113, 'learning_rate': 4.104993088376974e-08, 'epoch': 2.9}
{'loss': 0.6162, 'grad_norm': 1.2208872884633943, 'learning_rate': 3.325910369220975e-08, 'epoch': 2.91}
{'loss': 0.7684, 'grad_norm': 1.4463300122341243, 'learning_rate': 2.6284921167712975e-08, 'epoch': 2.92}
{'loss': 0.5715, 'grad_norm': 1.253815149375194, 'learning_rate': 2.012853002380466e-08, 'epoch': 2.93}
{'loss': 0.6205, 'grad_norm': 1.1906691724966152, 'learning_rate': 1.4790942510590767e-08, 'epoch': 2.95}
{'loss': 0.5604, 'grad_norm': 1.3054737182767249, 'learning_rate': 1.0273036248318325e-08, 'epoch': 2.96}
{'loss': 0.6041, 'grad_norm': 1.2426213268031163, 'learning_rate': 6.575554083078084e-09, 'epoch': 2.97}
{'loss': 0.6136, 'grad_norm': 1.0709543391166343, 'learning_rate': 3.6991039646616657e-09, 'epoch': 2.98}
{'loss': 0.5214, 'grad_norm': 0.9821194461416092, 'learning_rate': 1.6441588466009627e-09, 'epoch': 2.99}
{'loss': 0.5019, 'grad_norm': 1.251730475541602, 'learning_rate': 4.1105660840368154e-10, 'epoch': 3.0}
[INFO|configuration_utils.py:424] 2026-01-21 01:31:44,544 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/config.json
[INFO|configuration_utils.py:904] 2026-01-21 01:31:44,544 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/generation_config.json
[INFO|modeling_utils.py:3725] 2026-01-21 01:31:45,321 >> Model weights saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/model.safetensors
[INFO|tokenization_utils_base.py:2356] 2026-01-21 01:31:45,322 >> chat template saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/chat_template.jinja
[INFO|tokenization_utils_base.py:2525] 2026-01-21 01:31:45,323 >> tokenizer config file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/tokenizer_config.json
[INFO|tokenization_utils_base.py:2534] 2026-01-21 01:31:45,323 >> Special tokens file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/special_tokens_map.json
/home/test/anaconda3/envs/lf/lib/python3.11/site-packages/torch/distributed/distributed_c10d.py:4876: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
  warnings.warn(  # warn only once
[2026-01-21 01:31:45,442] [INFO] [logging.py:128:log_dist] [Rank 0] [Torch] Checkpoint global_step273 is about to be saved!
[2026-01-21 01:31:45,448] [INFO] [logging.py:128:log_dist] [Rank 0] Saving model checkpoint: /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/global_step273/zero_pp_rank_0_mp_rank_00_model_states.pt
[2026-01-21 01:31:45,448] [INFO] [torch_checkpoint_engine.py:21:save] [Torch] Saving /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/global_step273/zero_pp_rank_0_mp_rank_00_model_states.pt...
[2026-01-21 01:31:45,457] [INFO] [torch_checkpoint_engine.py:23:save] [Torch] Saved /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/global_step273/zero_pp_rank_0_mp_rank_00_model_states.pt.
[2026-01-21 01:31:45,459] [INFO] [torch_checkpoint_engine.py:21:save] [Torch] Saving /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/global_step273/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt...
[2026-01-21 01:31:46,796] [INFO] [torch_checkpoint_engine.py:23:save] [Torch] Saved /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/global_step273/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt.
[2026-01-21 01:31:46,797] [INFO] [engine.py:3567:_save_zero_checkpoint] zero checkpoint saved /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/checkpoint-273/global_step273/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt
[2026-01-21 01:31:47,334] [INFO] [torch_checkpoint_engine.py:33:commit] [Torch] Checkpoint global_step273 is ready now!
[INFO|trainer.py:2676] 2026-01-21 01:31:47,339 >>

Training completed. Do not forget to share your model on huggingface.co/models =)


100%|██████████| 273/273 [37:33<00:00,  8.25s/it]
{'train_runtime': 2256.2361, 'train_samples_per_second': 3.832, 'train_steps_per_second': 0.121, 'train_loss': 0.6686696802085136, 'epoch': 3.0}
[INFO|trainer.py:3993] 2026-01-21 01:31:47,597 >> Saving model checkpoint to /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3
[INFO|configuration_utils.py:424] 2026-01-21 01:31:47,600 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/config.json
[INFO|configuration_utils.py:904] 2026-01-21 01:31:47,601 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/generation_config.json
[INFO|modeling_utils.py:3725] 2026-01-21 01:31:48,333 >> Model weights saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/model.safetensors
[INFO|tokenization_utils_base.py:2356] 2026-01-21 01:31:48,334 >> chat template saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/chat_template.jinja
[INFO|tokenization_utils_base.py:2525] 2026-01-21 01:31:48,334 >> tokenizer config file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/tokenizer_config.json
[INFO|tokenization_utils_base.py:2534] 2026-01-21 01:31:48,334 >> Special tokens file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/special_tokens_map.json
***** train metrics *****
  epoch                    =        3.0
  total_flos               =    18214GF
  train_loss               =     0.6687
  train_runtime            = 0:37:36.23
  train_samples_per_second =      3.832
  train_steps_per_second   =      0.121
Figure saved at: /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_3/training_loss.png
[WARNING|2026-01-21 01:31:48] llamafactory.extras.ploting:148 >> No metric eval_loss to plot.
[WARNING|2026-01-21 01:31:48] llamafactory.extras.ploting:148 >> No metric eval_accuracy to plot.
[INFO|modelcard.py:450] 2026-01-21 01:31:48,523 >> Dropping the following result as it does not have all the necessary fields:
{'task': {'name': 'Causal Language Modeling', 'type': 'text-generation'}}
