wandb: Detected [openai] in use.
wandb: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                 
{'loss': 0.9408, 'grad_norm': 6.82804679705726, 'learning_rate': 0.0, 'epoch': 0.01}
[2026-01-21 03:08:07,934] [INFO] [torch_checkpoint_engine.py:33:commit] [Torch] Checkpoint global_step200 is ready now!
                                                 
{'loss': 0.6175, 'grad_norm': 1.2430229092459872, 'learning_rate': 4.027790635502646e-06, 'epoch': 1.83}
{'loss': 0.6319, 'grad_norm': 1.3959303586556282, 'learning_rate': 3.975966659674048e-06, 'epoch': 1.84}
{'loss': 0.7301, 'grad_norm': 1.3541902421681278, 'learning_rate': 3.924257260699583e-06, 'epoch': 1.85}
{'loss': 0.6774, 'grad_norm': 1.2959173042698469, 'learning_rate': 3.872668224230979e-06, 'epoch': 1.85}
{'loss': 0.6615, 'grad_norm': 1.258475562429463, 'learning_rate': 3.821205322452863e-06, 'epoch': 1.86}
{'loss': 0.557, 'grad_norm': 1.131706847128074, 'learning_rate': 3.769874313436933e-06, 'epoch': 1.87}
{'loss': 0.722, 'grad_norm': 1.364199171622358, 'learning_rate': 3.7186809404976877e-06, 'epoch': 1.88}
{'loss': 0.6058, 'grad_norm': 1.2004048494226183, 'learning_rate': 3.667630931549826e-06, 'epoch': 1.89}
{'loss': 0.5749, 'grad_norm': 1.222217744885471, 'learning_rate': 3.6167299984673655e-06, 'epoch': 1.9}
{'loss': 0.6214, 'grad_norm': 1.194144661348258, 'learning_rate': 3.5659838364445505e-06, 'epoch': 1.91}
{'loss': 0.5849, 'grad_norm': 1.1422627052239622, 'learning_rate': 3.5153981233586277e-06, 'epoch': 1.92}
{'loss': 0.6031, 'grad_norm': 1.2243550099313687, 'learning_rate': 3.4649785191345613e-06, 'epoch': 1.93}
{'loss': 0.6236, 'grad_norm': 1.2149401383391916, 'learning_rate': 3.4147306651117663e-06, 'epoch': 1.94}
{'loss': 0.6733, 'grad_norm': 1.157761567457715, 'learning_rate': 3.3646601834128924e-06, 'epoch': 1.95}
{'loss': 0.8342, 'grad_norm': 1.5060334828312836, 'learning_rate': 3.3147726763147913e-06, 'epoch': 1.95}
{'loss': 0.6383, 'grad_norm': 1.4112566107236661, 'learning_rate': 3.2650737256216885e-06, 'epoch': 1.96}
{'loss': 0.6042, 'grad_norm': 1.133800625496975, 'learning_rate': 3.2155688920406415e-06, 'epoch': 1.97}
{'loss': 0.5811, 'grad_norm': 1.265935302340848, 'learning_rate': 3.16626371455937e-06, 'epoch': 1.98}
{'loss': 0.6667, 'grad_norm': 1.1406969063535977, 'learning_rate': 3.1171637098265063e-06, 'epoch': 1.99}
{'loss': 0.6479, 'grad_norm': 1.1542194114099862, 'learning_rate': 3.0682743715343565e-06, 'epoch': 2.0}
{'loss': 0.553, 'grad_norm': 1.488317166667582, 'learning_rate': 3.019601169804216e-06, 'epoch': 2.01}
{'loss': 0.5463, 'grad_norm': 1.1628963614443426, 'learning_rate': 2.9711495505743317e-06, 'epoch': 2.02}
{'loss': 0.5926, 'grad_norm': 1.4838137915561571, 'learning_rate': 2.9229249349905686e-06, 'epoch': 2.03}
{'loss': 0.5562, 'grad_norm': 1.1338085615050837, 'learning_rate': 2.8749327187998516e-06, 'epoch': 2.04}
{'loss': 0.5569, 'grad_norm': 1.133630041961676, 'learning_rate': 2.8271782717464413e-06, 'epoch': 2.05}
{'loss': 0.5703, 'grad_norm': 1.243099243648982, 'learning_rate': 2.7796669369711294e-06, 'epoch': 2.05}
{'loss': 0.6547, 'grad_norm': 1.454627895132092, 'learning_rate': 2.7324040304134125e-06, 'epoch': 2.06}
{'loss': 0.5237, 'grad_norm': 1.334719347525264, 'learning_rate': 2.685394840216688e-06, 'epoch': 2.07}
{'loss': 0.6128, 'grad_norm': 1.1412798086487357, 'learning_rate': 2.6386446261365874e-06, 'epoch': 2.08}
{'loss': 0.5839, 'grad_norm': 1.2152261062160055, 'learning_rate': 2.5921586189524694e-06, 'epoch': 2.09}
{'loss': 0.5916, 'grad_norm': 1.5157613923317874, 'learning_rate': 2.5459420198821604e-06, 'epoch': 2.1}
{'loss': 0.5641, 'grad_norm': 1.3768568975554178, 'learning_rate': 2.5000000000000015e-06, 'epoch': 2.11}
{'loss': 0.629, 'grad_norm': 1.3367526714805154, 'learning_rate': 2.454337699658267e-06, 'epoch': 2.12}
{'loss': 0.7345, 'grad_norm': 1.2060536432605276, 'learning_rate': 2.4089602279120224e-06, 'epoch': 2.13}
{'loss': 0.6914, 'grad_norm': 1.2653143798956903, 'learning_rate': 2.363872661947488e-06, 'epoch': 2.14}
{'loss': 0.5063, 'grad_norm': 1.234080974198703, 'learning_rate': 2.319080046513954e-06, 'epoch': 2.15}
{'loss': 0.5756, 'grad_norm': 1.2888379932808058, 'learning_rate': 2.274587393359342e-06, 'epoch': 2.15}
{'loss': 0.5754, 'grad_norm': 1.1129822655707167, 'learning_rate': 2.230399680669449e-06, 'epoch': 2.16}
{'loss': 0.5958, 'grad_norm': 1.3542556894124396, 'learning_rate': 2.1865218525109496e-06, 'epoch': 2.17}
{'loss': 0.5913, 'grad_norm': 1.357721520105943, 'learning_rate': 2.1429588182782147e-06, 'epoch': 2.18}
{'loss': 0.6555, 'grad_norm': 1.430067102115607, 'learning_rate': 2.09971545214401e-06, 'epoch': 2.19}
{'loss': 0.6757, 'grad_norm': 1.388349024312752, 'learning_rate': 2.0567965925141366e-06, 'epoch': 2.2}
{'loss': 0.5424, 'grad_norm': 1.1674424878596688, 'learning_rate': 2.0142070414860704e-06, 'epoch': 2.21}
{'loss': 0.5213, 'grad_norm': 1.2540025585069583, 'learning_rate': 1.971951564311668e-06, 'epoch': 2.22}
{'loss': 0.5408, 'grad_norm': 1.1703736294474774, 'learning_rate': 1.9300348888639915e-06, 'epoch': 2.23}
{'loss': 0.6581, 'grad_norm': 1.4296894833137344, 'learning_rate': 1.8884617051083183e-06, 'epoch': 2.24}
{'loss': 0.7007, 'grad_norm': 1.4939313357860473, 'learning_rate': 1.8472366645773892e-06, 'epoch': 2.25}
{'loss': 0.5964, 'grad_norm': 1.1381317145104062, 'learning_rate': 1.8063643798509594e-06, 'epoch': 2.25}
{'loss': 0.6075, 'grad_norm': 1.4956457671223007, 'learning_rate': 1.7658494240397127e-06, 'epoch': 2.26}
{'loss': 0.6565, 'grad_norm': 1.3147067131035803, 'learning_rate': 1.7256963302735752e-06, 'epoch': 2.27}
{'loss': 0.565, 'grad_norm': 1.135522562456803, 'learning_rate': 1.68590959119452e-06, 'epoch': 2.28}
{'loss': 0.636, 'grad_norm': 1.2960342324038925, 'learning_rate': 1.646493658453896e-06, 'epoch': 2.29}
{'loss': 0.5247, 'grad_norm': 1.188357274434669, 'learning_rate': 1.6074529422143398e-06, 'epoch': 2.3}
{'loss': 0.5434, 'grad_norm': 1.306172365940887, 'learning_rate': 1.5687918106563326e-06, 'epoch': 2.31}
{'loss': 0.5762, 'grad_norm': 1.1764977958220302, 'learning_rate': 1.5305145894894547e-06, 'epoch': 2.32}
{'loss': 0.5697, 'grad_norm': 1.060965504686096, 'learning_rate': 1.4926255614683931e-06, 'epoch': 2.33}
{'loss': 0.6377, 'grad_norm': 1.2521397193793609, 'learning_rate': 1.4551289659137497e-06, 'epoch': 2.34}
{'loss': 0.6782, 'grad_norm': 1.2930065806163344, 'learning_rate': 1.4180289982377138e-06, 'epoch': 2.35}
{'loss': 0.6026, 'grad_norm': 1.1085792832158163, 'learning_rate': 1.3813298094746491e-06, 'epoch': 2.35}
{'loss': 0.6458, 'grad_norm': 1.2541300372382789, 'learning_rate': 1.345035505816642e-06, 'epoch': 2.36}
{'loss': 0.5846, 'grad_norm': 1.404638723888059, 'learning_rate': 1.3091501481540676e-06, 'epoch': 2.37}
{'loss': 0.6865, 'grad_norm': 1.2973144235906513, 'learning_rate': 1.2736777516212267e-06, 'epoch': 2.38}
{'loss': 0.6894, 'grad_norm': 1.3001488086828978, 'learning_rate': 1.238622285147103e-06, 'epoch': 2.39}
{'loss': 0.613, 'grad_norm': 1.1802410728699941, 'learning_rate': 1.2039876710112847e-06, 'epoch': 2.4}
{'loss': 0.5236, 'grad_norm': 1.0105213420576935, 'learning_rate': 1.1697777844051105e-06, 'epoch': 2.41}
{'loss': 0.5986, 'grad_norm': 1.0332092496927145, 'learning_rate': 1.135996452998085e-06, 'epoch': 2.42}
{'loss': 0.6838, 'grad_norm': 1.512530955921025, 'learning_rate': 1.1026474565096068e-06, 'epoch': 2.43}
{'loss': 0.5936, 'grad_norm': 1.112730660975054, 'learning_rate': 1.0697345262860638e-06, 'epoch': 2.44}
{'loss': 0.6611, 'grad_norm': 1.208175922517504, 'learning_rate': 1.0372613448833429e-06, 'epoch': 2.45}
{'loss': 0.5466, 'grad_norm': 1.466630970442109, 'learning_rate': 1.0052315456547934e-06, 'epoch': 2.45}
{'loss': 0.6316, 'grad_norm': 1.3384859282745272, 'learning_rate': 9.73648712344707e-07, 'epoch': 2.46}
{'loss': 0.6281, 'grad_norm': 1.306586951353842, 'learning_rate': 9.425163786873292e-07, 'epoch': 2.47}
{'loss': 0.5641, 'grad_norm': 1.1993511989765444, 'learning_rate': 9.118380280114858e-07, 'epoch': 2.48}
{'loss': 0.6858, 'grad_norm': 1.6141909472303626, 'learning_rate': 8.816170928508367e-07, 'epoch': 2.49}
{'loss': 0.6801, 'grad_norm': 1.34577482754003, 'learning_rate': 8.518569545598198e-07, 'epoch': 2.5}
{'loss': 0.5578, 'grad_norm': 1.1935039426102179, 'learning_rate': 8.225609429353187e-07, 'epoch': 2.51}
{'loss': 0.63, 'grad_norm': 1.202646091065013, 'learning_rate': 7.937323358440935e-07, 'epoch': 2.52}
{'loss': 0.5805, 'grad_norm': 1.1108963662925218, 'learning_rate': 7.653743588560387e-07, 'epoch': 2.53}
{'loss': 0.6268, 'grad_norm': 1.241186175490354, 'learning_rate': 7.374901848832683e-07, 'epoch': 2.54}
{'loss': 0.5486, 'grad_norm': 1.1146528917684588, 'learning_rate': 7.100829338251147e-07, 'epoch': 2.55}
{'loss': 0.5415, 'grad_norm': 1.4852607345561226, 'learning_rate': 6.831556722190453e-07, 'epoch': 2.55}
{'loss': 0.6647, 'grad_norm': 1.3613041587655819, 'learning_rate': 6.567114128975571e-07, 'epoch': 2.56}
{'loss': 0.6847, 'grad_norm': 1.287216594803003, 'learning_rate': 6.307531146510754e-07, 'epoch': 2.57}
{'loss': 0.4828, 'grad_norm': 1.153376149740878, 'learning_rate': 6.052836818969027e-07, 'epoch': 2.58}
{'loss': 0.5658, 'grad_norm': 1.0405282401475333, 'learning_rate': 5.803059643542491e-07, 'epoch': 2.59}
{'loss': 0.6614, 'grad_norm': 1.3120133417744693, 'learning_rate': 5.558227567253832e-07, 'epoch': 2.6}
{'loss': 0.6214, 'grad_norm': 1.250846234291757, 'learning_rate': 5.318367983829393e-07, 'epoch': 2.61}
{'loss': 0.5869, 'grad_norm': 1.4272522334303057, 'learning_rate': 5.083507730634152e-07, 'epoch': 2.62}
{'loss': 0.6227, 'grad_norm': 1.2928694017098619, 'learning_rate': 4.853673085668947e-07, 'epoch': 2.63}
{'loss': 0.5259, 'grad_norm': 1.1608097425085868, 'learning_rate': 4.628889764630279e-07, 'epoch': 2.64}
{'loss': 0.6339, 'grad_norm': 1.0716685827503607, 'learning_rate': 4.4091829180330503e-07, 'epoch': 2.65}
{'loss': 0.6407, 'grad_norm': 1.189381380786447, 'learning_rate': 4.194577128396521e-07, 'epoch': 2.65}
{'loss': 0.5633, 'grad_norm': 1.1762204858580358, 'learning_rate': 3.985096407493838e-07, 'epoch': 2.66}
{'loss': 0.5896, 'grad_norm': 1.148436263736007, 'learning_rate': 3.7807641936653984e-07, 'epoch': 2.67}
{'loss': 0.5383, 'grad_norm': 1.1066277066966823, 'learning_rate': 3.581603349196372e-07, 'epoch': 2.68}
{'loss': 0.6508, 'grad_norm': 1.2641752378380071, 'learning_rate': 3.3876361577587115e-07, 'epoch': 2.69}
{'loss': 0.5785, 'grad_norm': 1.1415636495675578, 'learning_rate': 3.1988843219178776e-07, 'epoch': 2.7}
{'loss': 0.6083, 'grad_norm': 1.144326152504363, 'learning_rate': 3.015368960704584e-07, 'epoch': 2.71}
{'loss': 0.5374, 'grad_norm': 1.1656565048402525, 'learning_rate': 2.8371106072518194e-07, 'epoch': 2.72}
{'loss': 0.5327, 'grad_norm': 1.1530317325084118, 'learning_rate': 2.664129206497479e-07, 'epoch': 2.73}
{'loss': 0.5861, 'grad_norm': 1.2891816788182762, 'learning_rate': 2.4964441129527337e-07, 'epoch': 2.74}
{'loss': 0.5871, 'grad_norm': 1.13686366499009, 'learning_rate': 2.3340740885364922e-07, 'epoch': 2.75}
{'loss': 0.6522, 'grad_norm': 1.2237974224209471, 'learning_rate': 2.1770373004762035e-07, 'epoch': 2.75}
{'loss': 0.7087, 'grad_norm': 1.1379758330974263, 'learning_rate': 2.0253513192751374e-07, 'epoch': 2.76}
{'loss': 0.6488, 'grad_norm': 1.6003520418044748, 'learning_rate': 1.8790331167464758e-07, 'epoch': 2.77}
{'loss': 0.6773, 'grad_norm': 1.2430783997104748, 'learning_rate': 1.738099064114368e-07, 'epoch': 2.78}
{'loss': 0.5153, 'grad_norm': 1.0008246590089636, 'learning_rate': 1.6025649301821877e-07, 'epoch': 2.79}
{'loss': 0.5913, 'grad_norm': 1.1296222106883471, 'learning_rate': 1.4724458795681962e-07, 'epoch': 2.8}
{'loss': 0.6356, 'grad_norm': 1.3702058337611247, 'learning_rate': 1.3477564710088097e-07, 'epoch': 2.81}
{'loss': 0.4894, 'grad_norm': 1.0829155535929063, 'learning_rate': 1.2285106557296479e-07, 'epoch': 2.82}
{'loss': 0.6045, 'grad_norm': 1.1006217776665488, 'learning_rate': 1.1147217758845752e-07, 'epoch': 2.83}
{'loss': 0.5636, 'grad_norm': 1.2589630321945744, 'learning_rate': 1.0064025630628583e-07, 'epoch': 2.84}
{'loss': 0.6007, 'grad_norm': 1.05258519552001, 'learning_rate': 9.035651368646647e-08, 'epoch': 2.85}
{'loss': 0.6363, 'grad_norm': 1.455914718804349, 'learning_rate': 8.06221003545038e-08, 'epoch': 2.85}
{'loss': 0.6474, 'grad_norm': 1.174543189112865, 'learning_rate': 7.143810547264762e-08, 'epoch': 2.86}
{'loss': 0.6578, 'grad_norm': 1.243299499826316, 'learning_rate': 6.280555661802857e-08, 'epoch': 2.87}
{'loss': 0.6449, 'grad_norm': 1.3171693113943685, 'learning_rate': 5.472541966768552e-08, 'epoch': 2.88}
{'loss': 0.4747, 'grad_norm': 1.144453942453159, 'learning_rate': 4.719859869049659e-08, 'epoch': 2.89}
{'loss': 0.6799, 'grad_norm': 1.2344969098893543, 'learning_rate': 4.02259358460233e-08, 'epoch': 2.9}
{'loss': 0.4874, 'grad_norm': 0.9809277993460018, 'learning_rate': 3.3808211290284886e-08, 'epoch': 2.91}
{'loss': 0.6283, 'grad_norm': 1.1823589965901995, 'learning_rate': 2.7946143088466437e-08, 'epoch': 2.92}
{'loss': 0.571, 'grad_norm': 0.9566191655292352, 'learning_rate': 2.264038713457706e-08, 'epoch': 2.93}
{'loss': 0.5614, 'grad_norm': 1.300923521085456, 'learning_rate': 1.789153707806357e-08, 'epoch': 2.94}
{'loss': 0.5758, 'grad_norm': 1.142014521723681, 'learning_rate': 1.3700124257388092e-08, 'epoch': 2.95}
{'loss': 0.6394, 'grad_norm': 1.187157775709861, 'learning_rate': 1.006661764057837e-08, 'epoch': 2.95}
{'loss': 0.6413, 'grad_norm': 1.4352998448132364, 'learning_rate': 6.991423772753636e-09, 'epoch': 2.96}
{'loss': 0.6648, 'grad_norm': 1.1526269599650592, 'learning_rate': 4.474886730641004e-09, 'epoch': 2.97}
{'loss': 0.6695, 'grad_norm': 1.400392644342056, 'learning_rate': 2.5172880840745873e-09, 'epoch': 2.98}
{'loss': 0.5871, 'grad_norm': 1.106240020694062, 'learning_rate': 1.118846864490708e-09, 'epoch': 2.99}
{'loss': 0.6631, 'grad_norm': 1.1422603609847677, 'learning_rate': 2.797195404247166e-10, 'epoch': 3.0}
[INFO|configuration_utils.py:424] 2026-01-21 03:25:49,590 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/config.json
[INFO|configuration_utils.py:904] 2026-01-21 03:25:49,590 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/generation_config.json
[INFO|modeling_utils.py:3725] 2026-01-21 03:25:50,368 >> Model weights saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/model.safetensors
[INFO|tokenization_utils_base.py:2356] 2026-01-21 03:25:50,369 >> chat template saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/chat_template.jinja
[INFO|tokenization_utils_base.py:2525] 2026-01-21 03:25:50,370 >> tokenizer config file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/tokenizer_config.json
[INFO|tokenization_utils_base.py:2534] 2026-01-21 03:25:50,370 >> Special tokens file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/special_tokens_map.json
/home/test/anaconda3/envs/lf/lib/python3.11/site-packages/torch/distributed/distributed_c10d.py:4876: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
  warnings.warn(  # warn only once
[2026-01-21 03:25:50,492] [INFO] [logging.py:128:log_dist] [Rank 0] [Torch] Checkpoint global_step330 is about to be saved!
[2026-01-21 03:25:50,510] [INFO] [logging.py:128:log_dist] [Rank 0] Saving model checkpoint: /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/global_step330/zero_pp_rank_0_mp_rank_00_model_states.pt
[2026-01-21 03:25:50,510] [INFO] [torch_checkpoint_engine.py:21:save] [Torch] Saving /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/global_step330/zero_pp_rank_0_mp_rank_00_model_states.pt...
[2026-01-21 03:25:50,519] [INFO] [torch_checkpoint_engine.py:23:save] [Torch] Saved /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/global_step330/zero_pp_rank_0_mp_rank_00_model_states.pt.
[2026-01-21 03:25:50,521] [INFO] [torch_checkpoint_engine.py:21:save] [Torch] Saving /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/global_step330/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt...
[2026-01-21 03:25:51,836] [INFO] [torch_checkpoint_engine.py:23:save] [Torch] Saved /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/global_step330/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt.
[2026-01-21 03:25:51,837] [INFO] [engine.py:3567:_save_zero_checkpoint] zero checkpoint saved /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/checkpoint-330/global_step330/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt
[2026-01-21 03:25:52,408] [INFO] [torch_checkpoint_engine.py:33:commit] [Torch] Checkpoint global_step330 is ready now!
[INFO|trainer.py:2676] 2026-01-21 03:25:52,414 >>

Training completed. Do not forget to share your model on huggingface.co/models =)


100%|██████████| 330/330 [44:55<00:00,  8.17s/it]
{'train_runtime': 2698.446, 'train_samples_per_second': 3.908, 'train_steps_per_second': 0.122, 'train_loss': 0.6861909958449277, 'epoch': 3.0}
[INFO|trainer.py:3993] 2026-01-21 03:25:52,682 >> Saving model checkpoint to /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4
[INFO|configuration_utils.py:424] 2026-01-21 03:25:52,684 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/config.json
[INFO|configuration_utils.py:904] 2026-01-21 03:25:52,685 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/generation_config.json
[INFO|modeling_utils.py:3725] 2026-01-21 03:25:53,441 >> Model weights saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/model.safetensors
[INFO|tokenization_utils_base.py:2356] 2026-01-21 03:25:53,442 >> chat template saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/chat_template.jinja
[INFO|tokenization_utils_base.py:2525] 2026-01-21 03:25:53,443 >> tokenizer config file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/tokenizer_config.json
[INFO|tokenization_utils_base.py:2534] 2026-01-21 03:25:53,443 >> Special tokens file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/special_tokens_map.json
***** train metrics *****
  epoch                    =        3.0
  total_flos               =    20558GF
  train_loss               =     0.6862
  train_runtime            = 0:44:58.44
  train_samples_per_second =      3.908
  train_steps_per_second   =      0.122
Figure saved at: /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_4/training_loss.png
[WARNING|2026-01-21 03:25:53] llamafactory.extras.ploting:148 >> No metric eval_loss to plot.
[WARNING|2026-01-21 03:25:53] llamafactory.extras.ploting:148 >> No metric eval_accuracy to plot.
[INFO|modelcard.py:450] 2026-01-21 03:25:53,645 >> Dropping the following result as it does not have all the necessary fields:
{'task': {'name': 'Causal Language Modeling', 'type': 'text-generation'}}
