wandb: Detected [openai] in use.
wandb: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/
                                                
{'loss': 1.0146, 'grad_norm': 9.25107369793758, 'learning_rate': 0.0, 'epoch': 0.01}
[2026-01-20 23:44:19,499] [INFO] [torch_checkpoint_engine.py:33:commit] [Torch] Checkpoint global_step200 is ready now!
100%|██████████| 210/210 [29:00<00:00,  8.35s/it][INFO|trainer.py:3993] 2026-01-20 23:45:42,342 >> Saving model checkpoint to /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210
{'loss': 0.6385, 'grad_norm': 1.2312237020963654, 'learning_rate': 6.891534954310886e-08, 'epoch': 2.87}
{'loss': 0.5596, 'grad_norm': 0.9638102679393601, 'learning_rate': 5.584586887435739e-08, 'epoch': 2.89}
{'loss': 0.5335, 'grad_norm': 1.13297392211983, 'learning_rate': 4.41424116049366e-08, 'epoch': 2.9}
{'loss': 0.624, 'grad_norm': 1.1058380468301796, 'learning_rate': 3.3808211290284886e-08, 'epoch': 2.91}
{'loss': 0.6469, 'grad_norm': 1.0854007709548625, 'learning_rate': 2.4846123172992953e-08, 'epoch': 2.93}
{'loss': 0.6071, 'grad_norm': 1.1409121540467473, 'learning_rate': 1.725862339392259e-08, 'epoch': 2.94}
{'loss': 0.5489, 'grad_norm': 0.9559693243881398, 'learning_rate': 1.1047808308075059e-08, 'epoch': 2.96}
{'loss': 0.5939, 'grad_norm': 1.135447246204539, 'learning_rate': 6.215393905388278e-09, 'epoch': 2.97}
{'loss': 0.6436, 'grad_norm': 1.1370915315991696, 'learning_rate': 2.7627153366222014e-09, 'epoch': 2.99}
{'loss': 0.5393, 'grad_norm': 1.0086825828794783, 'learning_rate': 6.907265444716649e-10, 'epoch': 3.0}
[INFO|configuration_utils.py:424] 2026-01-20 23:45:42,344 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/config.json
[INFO|configuration_utils.py:904] 2026-01-20 23:45:42,345 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/generation_config.json
[INFO|modeling_utils.py:3725] 2026-01-20 23:45:43,131 >> Model weights saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/model.safetensors
[INFO|tokenization_utils_base.py:2356] 2026-01-20 23:45:43,132 >> chat template saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/chat_template.jinja
[INFO|tokenization_utils_base.py:2525] 2026-01-20 23:45:43,133 >> tokenizer config file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/tokenizer_config.json
[INFO|tokenization_utils_base.py:2534] 2026-01-20 23:45:43,133 >> Special tokens file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/special_tokens_map.json
/home/test/anaconda3/envs/lf/lib/python3.11/site-packages/torch/distributed/distributed_c10d.py:4876: UserWarning: barrier(): using the device under current context. You can specify `device_id` in `init_process_group` to mute this warning.
  warnings.warn(  # warn only once
[2026-01-20 23:45:43,254] [INFO] [logging.py:128:log_dist] [Rank 0] [Torch] Checkpoint global_step210 is about to be saved!
[2026-01-20 23:45:43,260] [INFO] [logging.py:128:log_dist] [Rank 0] Saving model checkpoint: /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/global_step210/zero_pp_rank_0_mp_rank_00_model_states.pt
[2026-01-20 23:45:43,260] [INFO] [torch_checkpoint_engine.py:21:save] [Torch] Saving /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/global_step210/zero_pp_rank_0_mp_rank_00_model_states.pt...
[2026-01-20 23:45:43,269] [INFO] [torch_checkpoint_engine.py:23:save] [Torch] Saved /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/global_step210/zero_pp_rank_0_mp_rank_00_model_states.pt.
[2026-01-20 23:45:43,271] [INFO] [torch_checkpoint_engine.py:21:save] [Torch] Saving /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/global_step210/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt...
[2026-01-20 23:45:44,613] [INFO] [torch_checkpoint_engine.py:23:save] [Torch] Saved /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/global_step210/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt.
[2026-01-20 23:45:44,614] [INFO] [engine.py:3567:_save_zero_checkpoint] zero checkpoint saved /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/checkpoint-210/global_step210/bf16_zero_pp_rank_0_mp_rank_00_optim_states.pt
[2026-01-20 23:45:45,160] [INFO] [torch_checkpoint_engine.py:33:commit] [Torch] Checkpoint global_step210 is ready now!
[INFO|trainer.py:2676] 2026-01-20 23:45:45,165 >>

Training completed. Do not forget to share your model on huggingface.co/models =)


100%|██████████| 210/210 [29:03<00:00,  8.30s/it]
{'train_runtime': 1746.5273, 'train_samples_per_second': 3.848, 'train_steps_per_second': 0.12, 'train_loss': 0.6366040103492283, 'epoch': 3.0}
[INFO|trainer.py:3993] 2026-01-20 23:45:45,382 >> Saving model checkpoint to /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2
[INFO|configuration_utils.py:424] 2026-01-20 23:45:45,385 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/config.json
[INFO|configuration_utils.py:904] 2026-01-20 23:45:45,385 >> Configuration saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/generation_config.json
[INFO|modeling_utils.py:3725] 2026-01-20 23:45:46,143 >> Model weights saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/model.safetensors
[INFO|tokenization_utils_base.py:2356] 2026-01-20 23:45:46,144 >> chat template saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/chat_template.jinja
[INFO|tokenization_utils_base.py:2525] 2026-01-20 23:45:46,145 >> tokenizer config file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/tokenizer_config.json
[INFO|tokenization_utils_base.py:2534] 2026-01-20 23:45:46,145 >> Special tokens file saved in /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/special_tokens_map.json
***** train metrics *****
  epoch                    =        3.0
  total_flos               =    15247GF
  train_loss               =     0.6366
  train_runtime            = 0:29:06.52
  train_samples_per_second =      3.848
  train_steps_per_second   =       0.12
Figure saved at: /home/test/My_codes/West/ID/DataFlywheel/saves/qwen3-0.6b/iter_2/training_loss.png
[WARNING|2026-01-20 23:45:46] llamafactory.extras.ploting:148 >> No metric eval_loss to plot.
[WARNING|2026-01-20 23:45:46] llamafactory.extras.ploting:148 >> No metric eval_accuracy to plot.
[INFO|modelcard.py:450] 2026-01-20 23:45:46,325 >> Dropping the following result as it does not have all the necessary fields:
{'task': {'name': 'Causal Language Modeling', 'type': 'text-generation'}}
